work_year,experience_level,salary_in_usd,remote_ratio,company_size,tipe_kerja_CT,tipe_kerja_FL,tipe_kerja_FT,tipe_kerja_PT,frekuensi_jabatan,employee_residence_encoded,company_location_encoded,Label_Cluster,Cluster,cluster
2023,3,113750,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,225000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,175000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,230000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,124500,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,175000,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,148700,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,125600,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,200000,0,2,False,False,True,False,65,1893,1929,0,2,5
2023,3,150000,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,1,160000,0,2,False,False,True,False,33,1893,1929,0,2,3
2023,1,120000,0,2,False,False,True,False,33,1893,1929,0,2,3
2023,3,185000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,120250,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,183000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,170000,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,125000,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,250000,0,2,False,False,True,False,65,1893,1929,0,2,5
2023,2,135000,50,3,False,False,True,False,206,1893,1929,0,2,3
2023,3,423834,0,3,False,False,True,False,16,1,2,0,2,3
2023,3,216000,100,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,184000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,180000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,165000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,143865,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,115092,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,130000,0,2,False,False,True,False,206,1893,1929,0,0,3
2023,2,90000,0,2,False,False,True,False,206,1893,1929,0,0,3
2023,3,173000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,132000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,208049,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,128500,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,167500,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,106500,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,149600,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,102000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,4,100000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,190000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,95000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,106800,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,96578,0,2,False,False,True,False,538,7,7,1,1,7
2023,2,80481,0,2,False,False,True,False,538,7,7,1,1,1
2023,2,128000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,85000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,151000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,140000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,220000,0,2,False,False,True,False,26,1893,1929,0,2,5
2023,3,170000,0,2,False,False,True,False,26,1893,1929,0,2,0
2023,1,7000,0,1,False,False,True,False,2,2,2,1,1,4
2023,1,42923,50,2,False,False,True,False,12,47,55,1,1,4
2023,3,160000,100,2,False,False,True,False,598,81,83,1,1,7
2023,3,145000,100,2,False,False,True,False,598,81,83,1,1,7
2023,2,154000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,143000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,78990,0,2,False,False,True,False,538,150,155,1,1,7
2023,2,51039,0,2,False,False,True,False,538,150,155,1,1,1
2023,1,190000,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,1,120000,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,2,85066,0,2,False,False,True,False,538,150,155,1,1,7
2023,2,109371,0,2,False,False,True,False,538,150,155,1,1,7
2023,2,72914,0,2,False,False,True,False,538,150,155,1,1,7
2023,3,111000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,4,265000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,235000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,1,121093,50,3,False,False,True,False,538,4,5,1,1,1
2022,2,73546,100,2,False,False,True,False,538,47,55,1,1,1
2023,2,75000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,60400,100,2,False,False,True,False,598,1893,1929,0,0,3
2022,3,172309,100,3,False,False,True,False,9,7,7,1,1,7
2023,2,60093,100,2,False,False,True,False,538,6,55,1,1,1
2023,2,83500,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,52500,100,2,False,False,True,False,396,1893,1929,0,0,6
2023,3,201036,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,134024,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,165000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,140000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,1,62000,100,2,False,False,True,False,598,1893,1929,0,0,6
2023,1,58000,100,2,False,False,True,False,598,1893,1929,0,0,6
2023,3,172000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,115000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,1,125000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,1,90000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,163800,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,126000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,90000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,139500,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,109400,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,145000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,120000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,205600,0,3,False,False,True,False,598,1893,1929,0,0,5
2023,3,105700,0,3,False,False,True,False,598,1893,1929,0,0,0
2023,3,239748,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,159832,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,186300,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,102500,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,126000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,149040,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,113900,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,153600,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,106800,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,172600,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,107900,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,180180,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,106020,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,376080,100,2,False,False,True,False,64,1893,1929,0,2,5
2023,3,213120,100,2,False,False,True,False,64,1893,1929,0,2,5
2023,3,206500,100,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,121600,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,260000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,225000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,194500,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,115500,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,170000,100,3,False,False,True,False,5,1893,1929,0,2,0
2023,3,90000,100,3,False,False,True,False,12,1893,1929,0,2,3
2023,1,95000,100,2,False,False,True,False,396,1893,1929,0,0,6
2023,1,70000,100,2,False,False,True,False,396,1893,1929,0,0,6
2023,3,275000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,115934,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,81666,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,150000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,120000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,200000,0,2,False,False,True,False,33,1893,1929,0,2,5
2023,3,175000,0,2,False,False,True,False,33,1893,1929,0,2,0
2023,2,206000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,130000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,138000,100,2,False,False,True,False,64,150,155,1,1,7
2023,3,92000,100,2,False,False,True,False,64,150,155,1,1,7
2023,3,65000,0,2,False,False,True,False,23,4,4,1,1,7
2023,3,48000,0,2,False,False,True,False,23,4,4,1,1,7
2023,3,110000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,130000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,87000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,2,160000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,112000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,299500,0,2,False,False,True,False,52,1893,1929,0,2,5
2023,3,245100,0,2,False,False,True,False,52,1893,1929,0,2,5
2023,2,145000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,100000,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,147100,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,1,115100,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,1,73900,0,2,False,False,True,False,598,1893,1929,0,0,6
2023,3,168400,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,105200,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,100000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,85066,100,2,False,False,True,False,598,150,155,1,1,7
2023,2,57723,100,2,False,False,True,False,598,150,155,1,1,1
2023,2,95000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,130000,100,3,False,False,True,False,3,1893,1929,0,2,3
2023,3,205000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,141288,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,3,94192,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,3,184000,100,2,False,False,True,False,6,1893,1929,0,2,0
2023,3,143000,100,2,False,False,True,False,6,1893,1929,0,2,0
2023,3,55000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,275300,100,2,False,False,True,False,91,1893,1929,0,2,5
2023,3,183500,100,2,False,False,True,False,91,1893,1929,0,2,0
2023,2,75000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,65000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,2,160000,0,2,False,False,True,False,34,1893,1929,0,2,0
2023,2,147000,0,2,False,False,True,False,34,1893,1929,0,2,3
2023,2,75020,100,3,False,False,True,False,2,5,6,1,1,1
2023,2,17022,100,3,False,False,True,False,538,70,57,1,1,1
2023,1,70000,0,3,False,False,True,False,2,70,14,1,1,1
2023,1,80000,50,2,False,False,True,False,11,2,2,1,1,1
2023,2,18238,50,3,False,False,True,False,5,70,57,1,1,1
2023,2,150000,0,2,False,False,True,False,206,1893,1929,0,0,0
2023,4,210914,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,116704,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,1,150000,0,2,False,False,True,False,65,1893,1929,0,2,3
2023,1,100000,0,2,False,False,True,False,65,1893,1929,0,0,6
2023,1,60000,100,2,False,False,True,False,396,1893,1929,0,0,6
2023,2,185700,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,2,165000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,169000,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,110600,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,193000,100,2,False,False,True,False,6,1893,1929,0,2,0
2023,3,136850,100,2,False,False,True,False,6,1893,1929,0,2,0
2023,3,139500,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,109400,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,276000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,178500,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,59020,0,2,False,False,True,False,538,47,44,1,1,1
2023,2,48289,0,2,False,False,True,False,538,47,44,1,1,1
2023,2,75116,100,2,False,False,True,False,598,4,4,1,1,1
2023,2,48289,100,2,False,False,True,False,598,4,4,1,1,1
2023,3,195652,0,2,False,False,True,False,206,150,155,0,2,6
2023,3,101228,0,2,False,False,True,False,206,150,155,1,1,7
2023,3,136956,0,2,False,False,True,False,598,150,155,1,1,7
2023,3,101228,0,2,False,False,True,False,598,150,155,1,1,7
2022,3,130000,100,3,False,False,True,False,11,1893,1929,0,2,3
2021,2,150000,100,2,False,False,True,False,8,1893,1929,0,2,6
2023,3,260000,100,2,False,False,True,False,34,81,83,0,2,6
2023,3,110000,100,2,False,False,True,False,34,81,83,1,1,7
2023,3,170000,100,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,130000,100,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,163800,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,126000,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,128750,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,2,106250,0,2,False,False,True,False,538,1893,1929,0,0,3
2023,4,167500,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,4,106500,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,188500,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,117000,100,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,250000,100,2,False,False,True,False,396,1893,1929,0,2,5
2023,3,138000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,130000,100,2,False,False,True,False,396,81,83,1,1,7
2023,2,100000,100,2,False,False,True,False,396,81,83,1,1,1
2023,3,123405,0,3,False,False,True,False,1,47,55,1,1,7
2023,3,160000,0,2,False,False,True,False,9,1893,1929,0,2,0
2023,3,135000,0,2,False,False,True,False,9,1893,1929,0,2,0
2023,2,104500,0,2,False,False,True,False,52,1893,1929,0,2,3
2023,2,70000,0,2,False,False,True,False,52,1893,1929,0,2,3
2023,2,90000,0,2,False,False,True,False,23,1893,1929,0,2,3
2023,2,70000,0,2,False,False,True,False,23,1893,1929,0,2,3
2023,2,185000,100,2,False,False,True,False,65,1893,1929,0,2,3
2023,2,125000,100,2,False,False,True,False,65,1893,1929,0,2,3
2023,3,127000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,94000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,210550,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,153300,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,200000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,150000,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,161500,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,119500,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,148750,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,105000,0,2,False,False,True,False,2,1893,1929,0,2,0
2023,3,85000,0,2,False,False,True,False,2,1893,1929,0,2,0
2023,3,215000,0,2,False,False,True,False,65,1893,1929,0,2,5
2023,3,146300,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,1,214618,100,3,False,False,True,False,11,47,55,1,1,1
2023,2,72000,100,2,False,False,True,False,598,10,10,1,1,1
2023,2,60000,100,2,False,False,True,False,598,10,10,1,1,1
2023,3,153400,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,122700,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,260000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,2,175000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,123900,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,340000,100,2,False,False,True,False,65,1893,1929,0,2,5
2023,2,150000,100,2,False,False,True,False,65,1893,1929,0,2,3
2023,2,250000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,2,64385,50,2,False,False,True,False,538,37,33,1,1,1
2023,3,185900,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,121700,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,50000,50,2,False,True,False,False,2,7,14,2,1,2
2023,1,100000,100,3,False,False,True,False,396,2,1929,1,1,7
2023,4,310000,100,2,False,False,True,False,598,1893,1929,0,2,5
2023,4,239000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,125000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,110000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,1,150000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,1,100000,0,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,149076,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,82365,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,97218,0,2,False,False,True,False,396,150,155,1,1,7
2023,2,48609,0,2,False,False,True,False,396,150,155,1,1,1
2023,3,95000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,85500,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,2,97750,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,3,201000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,122000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,116990,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,2,82920,100,2,False,False,True,False,538,1893,1929,0,0,3
2023,2,200000,0,1,False,False,True,False,26,1893,1929,0,2,0
2023,2,125000,0,1,False,False,True,False,26,1893,1929,0,2,3
2023,3,204500,0,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,142200,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,155000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,140000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,2,205920,0,2,False,False,True,False,11,1893,1929,0,2,0
2023,2,171600,0,2,False,False,True,False,11,1893,1929,0,2,0
2023,3,121500,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,78000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,154000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,116000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,136000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,78990,100,2,False,False,True,False,396,150,155,1,1,1
2023,2,43809,100,2,False,False,True,False,396,150,155,1,1,1
2023,3,180000,0,2,False,False,True,False,396,1893,1929,0,0,5
2023,3,170000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,154000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,116000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,200000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,160000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,2,127599,0,2,False,False,True,False,598,150,155,1,1,7
2023,2,103294,0,2,False,False,True,False,598,150,155,1,1,7
2023,3,153600,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,106800,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,156400,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,150000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,120000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,145000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,260000,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,1,30000,50,2,False,False,True,False,396,70,57,1,1,1
2023,2,185000,0,2,False,False,True,False,65,1893,1929,0,2,0
2023,2,125000,0,2,False,False,True,False,65,1893,1929,0,2,3
2022,1,34320,100,1,False,False,False,True,396,1893,1929,2,0,2
2022,2,9289,100,2,False,False,True,False,15,18,15,1,1,4
2023,3,75116,100,3,False,False,True,False,10,18,14,1,1,1
2022,4,106000,0,3,False,False,True,False,52,2,3,1,1,7
2023,3,175000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,122000,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,93800,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,150000,100,2,False,False,True,False,52,10,10,1,1,7
2023,3,90000,100,2,False,False,True,False,52,10,10,1,1,7
2023,1,220000,0,2,False,False,True,False,18,1893,1929,0,2,3
2023,3,71897,100,2,False,False,True,False,15,47,55,1,1,7
2023,1,64385,0,2,False,False,True,False,11,47,55,1,1,1
2023,3,15806,100,1,False,False,True,False,396,70,57,1,1,7
2023,2,200000,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,175000,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,40000,50,3,False,False,True,False,538,37,33,1,1,1
2023,3,29453,50,2,False,False,True,False,23,3,3,1,1,1
2023,3,136000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,104000,100,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,152380,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,121904,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,168400,0,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,105200,0,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,128280,0,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,106900,0,2,False,False,True,False,206,1893,1929,0,2,0
2022,3,192000,100,3,False,False,True,False,9,1893,1929,0,2,3
2023,2,100000,0,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,107309,100,1,False,False,True,False,33,47,55,1,1,7
2023,3,85847,100,1,False,False,True,False,33,47,55,1,1,7
2023,3,275000,0,2,False,False,True,False,206,47,55,0,2,6
2023,3,174000,0,2,False,False,True,False,206,47,55,1,1,7
2023,3,170500,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,85000,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,72946,0,2,False,False,True,False,23,150,155,1,1,7
2023,3,54365,0,2,False,False,True,False,23,150,155,1,1,7
2023,4,160288,0,2,False,False,True,False,9,150,155,0,2,6
2023,4,127467,0,2,False,False,True,False,9,150,155,1,2,6
2023,3,80000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,65000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,124740,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,65488,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,72200,0,2,False,False,True,False,5,1893,1929,0,2,3
2023,3,64980,0,2,False,False,True,False,5,1893,1929,0,2,3
2023,3,179975,100,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,86466,100,2,False,False,True,False,396,1893,1929,0,0,3
2023,3,90000,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,2,51039,0,2,False,False,True,False,2,150,155,1,1,1
2023,2,42533,0,2,False,False,True,False,2,150,155,1,1,1
2023,3,175000,0,2,False,False,True,False,52,1893,1929,0,2,0
2023,3,120000,0,2,False,False,True,False,52,1893,1929,0,2,0
2023,3,230000,0,2,False,False,True,False,396,1893,1929,0,2,5
2023,3,120000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,205920,0,2,False,False,True,False,11,1893,1929,0,2,5
2023,3,171600,0,2,False,False,True,False,11,1893,1929,0,2,0
2023,3,265000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,2,130000,0,2,False,False,True,False,2,1893,1929,0,2,3
2022,1,168000,100,2,False,False,True,False,538,1893,1929,0,0,6
2023,2,38631,50,3,False,False,True,False,16,47,44,1,1,1
2023,3,167580,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,87980,0,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,202000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,135000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,104000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,65000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,230000,0,2,False,False,True,False,33,1893,1929,0,2,5
2023,3,148000,0,2,False,False,True,False,33,1893,1929,0,2,0
2023,3,269000,100,2,False,False,True,False,206,81,83,0,2,6
2023,3,158000,100,2,False,False,True,False,206,81,83,1,1,7
2023,3,197000,0,2,False,False,True,False,91,1893,1929,0,2,5
2023,3,106000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,2,150000,100,2,False,False,True,False,6,1893,1929,0,2,3
2023,2,100000,100,2,False,False,True,False,6,1893,1929,0,2,3
2023,3,290000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,210000,100,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,192000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,172800,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,300240,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,200160,0,2,False,False,True,False,538,1893,1929,0,0,5
2023,3,175000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,140000,0,2,False,False,True,False,91,1893,1929,0,2,0
2023,3,169000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,100000,0,2,False,False,True,False,23,1893,1929,0,2,0
2023,3,370000,0,2,False,False,True,False,538,1893,1929,0,2,5
2023,2,115447,100,3,False,False,True,False,598,150,155,1,1,7
2023,3,110000,100,1,False,False,True,False,396,1893,1929,0,0,0
2023,3,80000,100,1,False,False,True,False,396,1893,1929,0,0,0
2023,1,55000,0,2,False,False,True,False,396,1893,1929,0,0,6
2023,1,48000,0,2,False,False,True,False,396,1893,1929,0,0,6
2023,3,85000,0,2,False,False,True,False,396,1893,1929,0,0,0
2023,3,137500,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,81500,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,3,323300,0,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,184700,0,2,False,False,True,False,206,1893,1929,0,2,5
2021,2,30000,0,1,False,False,True,False,16,2,2,1,1,4
2023,3,186000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,153088,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,190000,100,2,False,False,True,False,6,1893,1929,0,2,3
2023,2,160000,100,2,False,False,True,False,6,1893,1929,0,2,3
2023,3,200000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,2,190000,0,2,False,False,True,False,6,1893,1929,0,2,0
2023,2,183310,0,2,False,False,True,False,6,1893,1929,0,2,0
2023,3,240000,100,2,False,False,True,False,206,1893,1929,0,2,5
2023,3,180000,100,2,False,False,True,False,206,1893,1929,0,2,0
2023,3,144000,100,2,False,False,True,False,598,1893,1929,0,0,0
2023,3,66000,100,2,False,False,True,False,598,1893,1929,0,0,3
2023,2,148500,0,2,False,False,True,False,206,1893,1929,0,0,0
2023,2,126277,0,2,False,False,True,False,206,1893,1929,0,0,3
2023,3,228000,0,2,False,False,True,False,64,1893,1929,0,2,5
2023,3,120000,0,2,False,False,True,False,64,1893,1929,0,2,0
2023,3,180000,0,2,False,False,True,False,10,1893,1929,0,2,0
2023,3,90000,0,2,False,False,True,False,10,1893,1929,0,2,0
2023,3,126500,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,78000,0,2,False,False,True,False,538,1893,1929,0,0,0
2023,3,180000,0,2,False,False,True,False,598,1893,1929,0,0,5
2023,3,272000,0,2,False,False,True,False,10,1893,1929,0,2,5
2023,3,170000,0,2,False,False,True,False,10,1893,1929,0,2,0
2023,2,80000,0,2,False,False,True,False,396,1893,1929,0,0,3
